departure_day,departure_time_hour,order_id,payment_day,payment_week,departure_week,account_id,adult,child,infant,age,gender,customer_price
Monday,05:00,461a287cff593874caf759f615949db7,Wednesday,21,22,7f4d7d82be19f452cae8bb6f81fc2984,1,0,0,0,F,1708330.0
Wednesday,12:25,9a1a0129066125ab85577fefcb917688,Tuesday,20,22,f17334070ac606e905c8520af672d7ba,1,0,0,49,F,1708330.0
Tuesday,17:40,fb7d990d6083df593f717350991b3746,Wednesday,20,22,a74cb0a1fcf9e8b6a1dee26b4642ff00,1,0,0,49,F,1708330.0
Sunday,12:25,7f4a6a6a7996a54f11370e1b47d8dfa2,Tuesday,20,22,d10b009688e50b0f67d82c4ec68a6330,1,0,0,0,,1708330.0
Tuesday,14:55,bce5854d66b8aa2ab6913b4f3324402e,Thursday,21,22,494dbd9e08e7622feab826ec6061f7ff,1,0,0,0,M,1708330.0
Friday,05:00,9faa71164bc14c342575d4c7443aa4cf,Friday,21,22,6201ea67172bfd443af78da898830c18,1,0,0,3,M,1708330.0
Monday,12:25,b48f4469e489eb99608786e6bb45743f,Wednesday,20,22,8e4acc5f5e8774df7ed805230909a31e,1,0,0,0,F,1708330.0
Tuesday,08:45,0645f134153cca8ababc558850cef7ef,Thursday,20,22,7f4b840d50db149084f503f16d2d767b,1,0,0,34,M,1708330.0
Wednesday,05:50,f4bcddd08f199ca383efd0dda99e5733,Thursday,21,22,293bf57948a1c216600afbd03b2f1c96,1,0,0,29,F,1708330.0
Thursday,17:40,82e847ca2d556cf58668e63926999baa,Friday,21,22,b6c1e7f11482bb3162369670671b0715,1,0,0,0,Unknown,1708330.0
Thursday,08:45,2b1048670462db68f812af10643cb523,Tuesday,20,22,560cafe95adf11e260bc39bb7608662d,1,0,0,0,Unknown,1708330.0
Monday,08:45,cdc08bcf63307db10cfbb35b58464b19,Wednesday,20,22,7160a50d17d54ce3f1b9b38790ecc96c,1,0,0,45,F,1708330.0
Saturday,05:50,6079fa3d79475e513bca1a7ec710c87d,Thursday,21,22,81e48b291cbb3bae7c517dc1a3b2559a,1,0,0,0,M,1708330.0
Saturday,12:25,f3dc22eba7f1085a80873ef67ed62edf,Thursday,20,22,396651fd3ffec30bc4de2042acc65ea2,1,0,0,0,F,1708330.0
Monday,12:25,468b04a82f8929d4da74a69eed99f4dd,Tuesday,20,22,a7f4e6e34372f876fc93bfc7ad8de2f6,1,0,0,0,M,1708330.0
Monday,05:00,4d375e69f5607d6b6d8c6263a3b49c44,Thursday,20,22,beeeb486bda7118ed9758c07bac4e89b,1,0,0,0,M,1708330.0
Tuesday,05:00,09e8bf6a7d930701a50d614078aa9382,Wednesday,21,22,eb5dc1c3afce48ec20f26c6c684b1e91,1,0,0,0,M,1708330.0
Tuesday,17:40,eb8d7f3668913ac7cf6adf711e5f47e3,Thursday,20,22,377f21b5967701e70b591d569c94866a,1,0,0,0,M,1708330.0
Tuesday,14:55,868c9ea5020343323e6b3cf2be981f16,Thursday,21,22,2c5ac4dd092facdad37e10f29598ea54,1,0,0,0,Unknown,1708330.0
Sunday,12:25,c646c520d25e007b7c1b2d9281dd8b69,Wednesday,20,22,78f957c0aee4c58f8b62c7451d079785,1,0,0,35,M,1708330.0
Sunday,12:25,6b03e04c377fed6814ad0184920c05bf,Tuesday,20,22,3c80ab8a34490ba6fe7fd89b3c6c6d7d,1,0,0,0,,1708330.0
Monday,12:25,44c316e36aca3680e57ca6acded5f46d,Wednesday,20,22,de4b75c2538d3436667dc8e9a6db8f54,1,0,0,30,F,1708330.0
Thursday,14:55,029276e043e085f5543d106273f7c05a,Monday,20,22,76327a6c998c04824fba3ec448498f6b,1,0,0,27,M,1708330.0
Saturday,08:45,2b79a5b986469431b59098fa425fd370,Friday,20,22,776a4809fbc9542fa064a930e51d8169,1,0,0,0,M,1708330.0
Tuesday,17:40,09641011917f3dd6bbd6fb5923a54271,Wednesday,20,22,3d2957a5933821228d2b3722a5227eaa,1,0,0,0,M,1708330.0
Wednesday,05:50,cdd14a959a58f8529d9fcf06aa94624d,Tuesday,19,22,c8b7a1aed398b5629a4037420dc98eba,1,0,0,30,M,1708330.0
Sunday,05:50,68475cdcfe4fc095e16d06fd5fadf8b8,Thursday,21,22,af543ae5748ed39cdeb659c44d4a2e55,1,0,0,0,M,1708330.0
Tuesday,05:00,dcea82d254188a987bddc211ed66ffe8,Wednesday,21,22,56a5ef81f2047e52f612ee80e5ed061e,1,0,0,0,M,1708330.0
Thursday,17:40,dd817396d531d5de2dc1626cf25d17cb,Friday,21,22,8ea5e78f34235fcdce064a825bce7650,1,0,0,31,M,1708330.0
Sunday,14:55,1984e5942da4064d5459abf248bd4267,Tuesday,20,22,f28e1db8ea052c645fe06f0d69624bdd,1,0,0,0,Unknown,1708330.0
Monday,05:00,e7ac7b6c5b203273a99523bd79e34e4b,Wednesday,21,22,36c3c2d9d2ebae880dd4ab688b3778c5,1,0,0,0,M,1708330.0
Thursday,08:45,9235105e3744b00a60719e0931312f34,Tuesday,20,22,ff4812c81bb3ac5dd90fb3c7fc743e68,1,0,0,0,F,1708330.0
Tuesday,17:40,9ae6cb3869590b2243a3d3df1d3cf989,Wednesday,20,22,e66349568dc1b4168a467668c5ffc3d6,1,0,0,0,Unknown,1708330.0
Wednesday,05:00,2501734c7e3f3769c2e5256bd26723d6,Thursday,21,22,f6e51d20b407f727ca87781f48ebc95d,1,0,0,25,M,1708330.0
Wednesday,12:25,928c68ac2eea893a6303a3990af38299,Monday,20,22,f17334070ac606e905c8520af672d7ba,1,0,0,49,F,1708330.0
Sunday,14:55,2d38c4fb60b0a215d068ef1c43a8b699,Monday,20,22,e37a21aea7fb7cff1d30414b6b40d77a,1,0,0,0,F,1708330.0
Monday,05:00,89713fcb8680ac3d45fabc69c6a9ac3d,Wednesday,21,22,b4b166dd3a4a99ae6e7e7a163707c6cd,1,0,0,0,M,1708330.0
Tuesday,17:40,38a6a97f9ff0c9d425b887b5979f63dd,Friday,20,22,41863b8a0fdba6384dd44b69d7ce0700,1,0,0,27,M,1708330.0
Tuesday,14:55,063da86035333867b121562e91de28fc,Wednesday,20,22,285d6c22ee835c9f584f5de688cca852,1,0,0,0,M,1708330.0
Wednesday,14:55,701334863f6dccccc7c264035362deac,Monday,20,22,9025c54262cbc7b8ac6407c0c5e40af8,1,0,0,32,M,1708330.0
Monday,05:00,3f2fb393427d61de108271f21e720c3d,Friday,20,22,c921505e500be32c27c9229ec3276850,1,0,0,0,F,1708330.0
Sunday,14:55,f645e232360adb1dee0bb3d7392e99a9,Wednesday,20,22,8a0026becf5feb1f9149c8dc23760f22,1,0,0,0,Unknown,1708330.0
Thursday,17:40,7a73b2d7976e72a3e5addb875cee1d76,Friday,20,22,37178a9c13ae294f7ae45c1dbbad5446,1,0,0,0,F,1708330.0
Monday,08:45,4250264a3f6a17217f5ffd892a151c15,Tuesday,20,22,ab88901ff3b987213403a1953b33caee,1,0,0,0,M,1708330.0
Thursday,17:40,0d26621f12fd35dc23745584c1224b29,Thursday,21,22,d15aa9cbdad25b6e313a393aeb377efb,1,0,0,0,F,1708330.0
Sunday,05:50,d2d1b11f171769cf2c4b81e2f0ff1434,Thursday,20,22,fd67733914c2da4c8add9dfecd401144,1,0,0,0,F,1708330.0
Wednesday,14:55,edf6a95813b9f738701fb9df944962cf,Thursday,21,22,6100b34cd6dc69d371583999832d6f74,1,0,0,0,M,1708330.0
Thursday,17:40,6462c6abd50fc2b3bfd7f51c99a486c7,Friday,20,22,958e8b4ac7cf8c46f8cd8021e13d5e0d,1,0,0,58,F,1708330.0
Tuesday,12:25,c74635317584b4639d9c4e0418113ecc,Wednesday,20,22,35bbea2c7877d84e84ce51b93855bb1e,1,0,0,0,F,1708330.0
Friday,05:50,7181c2c7684978f99b6aba24f61d23a6,Thursday,20,22,5fc7f9a75d822d4b29413da18338f638,1,0,0,0,M,1708330.0
Saturday,08:45,a60c91d9b480ac94650471409d995a62,Friday,21,22,3d07266a6715da5b2c2c1cf5a8159aa5,1,0,0,0,,1708330.0
Wednesday,12:25,9f4c74e8a7d1c6671a1d97d02be5fd45,Monday,20,22,62bcfa7e72a43ddb700a5059787230e7,1,0,0,49,F,1708330.0
Wednesday,05:00,5ffdb8b5bdd5cf74237d4bbceb564378,Friday,20,22,1ebb633d87779441288cf6658bb9c5ea,1,0,0,32,M,1708330.0
Sunday,05:50,557d3db3ed389c196e6fb6ec9723f25c,Saturday,21,22,b18af68d24367dec569175748b340305,1,0,0,0,F,1708330.0
Tuesday,08:45,b866d47821c453f0f668ec5a12eb1be9,Friday,20,22,a123fc9dd93eb22774ed74700c2c4637,1,0,0,0,M,1708330.0
Thursday,17:40,324e388cd54562897364f1dc084be623,Thursday,21,22,cb3d73eed08c56139edc6c7f8a5f46b6,1,0,0,0,M,1708330.0
Sunday,14:55,5fa8b60f0abf3771927ff88447bb3445,Tuesday,20,22,7c6b713f72433ee4083e8bbf2c78aefe,1,0,0,30,F,1708330.0
Wednesday,05:00,3458826b2acc2a995c61d33c9d218270,Thursday,21,22,935275610447a7fc8a3ae878813dd1b0,1,0,0,31,M,1708330.0
Wednesday,05:50,08b6064e7480b5c32931f4c288679002,Wednesday,21,22,7c514a8b0c31dfc3974ab348a0bb4844,1,0,0,0,F,1708330.0
Tuesday,08:45,dda4afd80e116612e39b34b0b7190768,Friday,20,22,41c23b6b52561d133a6236096843d709,1,0,0,0,F,1708330.0
Tuesday,14:55,0acd0a7a3d8b7aa89e3136ed0ed5ae30,Wednesday,20,22,dad5057a9494a7eec0d35f18d2afbde7,1,0,0,0,M,1708330.0
Monday,12:25,537fcf0f87bcc709f3864451527afd5d,Thursday,20,22,e0b04ea5e8e6b147207b691e94594cd2,1,0,0,0,M,1708330.0
Monday,05:00,02e5e3f89e161c08921ac39e653fc2bf,Friday,20,22,5420e8410d667a58d6dbe99c2fbd47c5,1,0,0,51,M,1708330.0
Tuesday,05:00,7a0d11a5757a2e18fb86ac2e2c0e3250,Wednesday,21,22,05277c2d76f72d50df015ea0de6a89d8,1,0,0,36,M,1708330.0
Thursday,14:55,0bda484c2f59bc0430c8aa2aebe676fb,Monday,20,22,775a9668761ca555154cd8a1e2da1327,2,0,0,0,F,3416660.0
Wednesday,05:50,b328d12d61ebfcab252035fc1672ace5,Thursday,20,22,e832d7fd4e76b1c4a7722fbcc277884a,2,0,0,0,F,3416660.0
Sunday,12:25,807e911048ae33d9aa7639689798f65d,Monday,20,22,2a6febb3351e13db1c2a05303be6afec,2,0,0,42,F,3416660.0
Thursday,08:45,9a6732f725857a88a59616c31968554a,Wednesday,20,22,5d6582d17cd1fda6da2ba3c88248dd95,2,0,0,45,F,3416660.0
Wednesday,12:25,b55992f2ff14ad590e0742cd65680df2,Monday,20,22,aed50ee657ecce06ab60bea002f7249c,2,0,0,42,M,3416660.0
Thursday,17:40,a0194160fdb65e4cd70ccae2bab8fa96,Thursday,20,22,11c5ffdea2dfa1f96bac0a4d9f549f2d,2,0,0,0,F,3416660.0
Thursday,14:55,bea759fb30cc37f823b55fccc2dbd226,Tuesday,20,22,aea6fb218843c61c3615b1bef9298498,2,0,0,3,M,3416660.0
Friday,12:25,0301d8b4b2158d0d3959e9648c67ceba,Tuesday,20,22,027e373d9638889064a5faf7efa12432,2,0,0,50,F,3416660.0
Monday,08:45,576ac2e5d0031c6665bbe056f7485ed7,Thursday,20,22,04990547ceb61b0c5db72d7340e7efd5,2,0,0,0,Unknown,3416660.0
Thursday,12:25,cf9bf223d0aaadfa14a144120a8af4e9,Wednesday,20,22,2bba3dd5c5a31aab6f4f78eeee55ca43,2,0,0,0,F,3416660.0
Thursday,05:00,27d31749623fcc49a223cdbc3afbcf87,Wednesday,20,22,7cd766ab093459b5b16810a88dbede81,2,0,0,23,F,3416660.0
Tuesday,05:00,7ff32c8294d072ccad7ced7a960ce170,Wednesday,20,22,f1d89617a0b4a4d33a86a46305b38397,2,0,0,0,Unknown,3416660.0
Tuesday,05:00,8cf6b10eab3392b359209ecd5766d5ba,Thursday,21,22,218c3db5ec93ade7a143536b9b52d175,2,0,0,0,Unknown,3416660.0
Monday,12:25,b76487d3cb0b21f97241190ab7832fd2,Wednesday,20,22,368a450e789b19551991550239040255,2,0,0,0,Unknown,3416660.0
Saturday,14:55,eba501fe1665bf1fb257a5399796095f,Thursday,20,22,c19d6b9c4816190422cb5f15e297d6f9,2,0,0,0,M,3416660.0
Thursday,08:45,a5de76463e0ef495dbb2f248daf7509e,Thursday,21,22,28e4eddceba027238070a0175cd90984,2,0,0,0,F,3416660.0
Thursday,14:55,1edbf377a16143319a13648ded82efb2,Wednesday,20,22,d2829d35bffdc8328dd6469d175b3492,2,0,0,0,Unknown,3416660.0
Tuesday,17:40,a17ac05457aab2e3fcfb1509981e70e7,Wednesday,21,22,af4e8b81c26b67ba05ad3a619ead1a9a,2,0,0,0,F,3416660.0
Sunday,12:25,8e887c27030cdfe70a432ded320200d5,Thursday,20,22,2a72b5d4f1b4af57254243b728e3e4c3,2,0,0,0,F,3416660.0
Thursday,08:45,782ca8170cec70227fb5859311967220,Friday,21,22,4e24eebf3cf600858129505590ac3981,2,0,0,0,M,3416660.0
Friday,05:50,1923828a4d8bfa66ac1bd2a454becd4e,Monday,20,22,c0d2c6ea3b2dc62ad2105d0e43ea3b40,2,0,0,0,F,3416660.0
Thursday,08:45,ce0b5258769135d7cccd07abbc47e1aa,Wednesday,21,22,67e01a455f12893f96cc480758b553e6,2,0,0,23,M,3416660.0
Tuesday,12:25,316135155c1ec1bbaa31e2ab35bb8c45,Thursday,21,22,1046cca7fbc57c1b66690d733728bf25,2,0,0,0,Unknown,3416660.0
Wednesday,14:55,7cec69900e2bf10ba25beec1ad9e4bd4,Tuesday,20,22,7eb85dfb032f53b705f249771aadbaf4,2,0,0,34,F,3416660.0
Wednesday,05:50,0b803c47ffd93d9cbe28aa2158b4e2c8,Thursday,21,22,d8024fed31d3749e3b4249518853eceb,2,0,0,27,M,3416660.0
Wednesday,05:50,1d33ef84455bd975fc95c44fed166fe6,Thursday,20,22,12e7150b32b3826615c80a8899810046,2,0,0,0,M,3416660.0
Tuesday,05:00,302e0f6a3259069889eab85f1199b0e7,Wednesday,21,22,392b625a7982259cc286d893586ca993,2,0,0,17,M,3416660.0
Monday,05:00,d5e86f0c7f10453bf371d0d187ed746e,Thursday,21,22,b179ceea8f40febae852efbb5829d1fe,2,0,0,55,M,3416660.0
Wednesday,05:50,13ec12e033bd5509fb0c0f17d210f7a6,Thursday,20,22,7c9c13f9375b17bb50928f848fece11b,2,0,0,0,M,3416660.0
Friday,12:25,a893e513f766fa184dcbd9ff12279c8a,Friday,21,22,05663b4724c1d1cb02f56f9a36b14c24,2,0,0,0,F,3416660.0
Friday,05:50,9646178a3887af28be9ae9d470955416,Wednesday,20,22,76918c7d46e3e3e30497ecdf31fae3bf,2,0,0,38,M,3416660.0
Thursday,05:00,9b231e5c265e1e46abb28bc40d8393c5,Friday,20,22,56fb29edc924b627246db9b7c16d8d22,2,0,0,0,M,3416660.0
Thursday,08:45,d34d525609088557be22a59138409216,Monday,20,22,4a13dfce3efac57f69a78cdcf55f665b,2,0,0,47,M,3416660.0
Sunday,05:00,67e1d237afb356c27f2f26f56a30701f,Saturday,21,22,7f694f31e54fbf686363bd093b979a00,2,0,0,0,Unknown,3416660.0
Sunday,12:25,453355c1a40bc2d56b43117b6ca8985d,Wednesday,20,22,c68ccad4935efaaa8a3f7d48c83a432d,2,0,0,0,F,3416660.0
Thursday,12:25,d81977341193baa429dd1a7a8dcf94b3,Wednesday,21,22,180f1bcb42565c36cb54dc74a5304e59,2,0,0,0,F,3416660.0
Sunday,12:25,718952c582b501f6ecf97b3c4bf47127,Monday,20,22,ea683bcd7e0663c7f4745b206aa5f82d,2,0,0,0,M,3416660.0
Saturday,14:55,f0e18bdbde573f86f7e41b7f0a439744,Thursday,20,22,60649f728f8fe3c0892a319d0816bd11,2,0,0,0,M,3416660.0
Tuesday,05:00,f8666b030990fe3594574f422566743a,Thursday,20,22,e9333a8339aeb8bdea347c5ccc4c6065,4,0,0,29,F,6833320.0
Monday,08:45,6906791f35860a140e8cd9905f175584,Wednesday,20,22,df48cc13857dafe4416a10b7091ca806,4,0,0,46,F,6833320.0
Saturday,08:45,eb24e67ac7c2ef463c11ec394972ae40,Thursday,20,22,72602f6afdb79940ff5ce20b2f5d2cf7,4,0,0,26,F,6833320.0
Tuesday,12:25,51f560462c4abea74fad1f4cb90e3687,Wednesday,20,22,6975d63cfa6b2be0137d558dd303ede5,4,0,0,0,F,6833320.0
Tuesday,12:25,111ba239d2cc8adfddfbbf86fa05cc39,Wednesday,20,22,16758efacf53e17d6bc402536c13c5eb,4,0,0,0,Unknown,6833320.0
Tuesday,12:25,8ed84e03ba1d4f10b3cd6a8de6efb1aa,Wednesday,21,22,064cb1865e2f9f621b8a55ba1c6c6aee,4,0,0,0,Unknown,6833320.0
Thursday,17:40,8de6a7e5371aaa9212b7e45bb0e20072,Friday,20,22,b6c1e7f11482bb3162369670671b0715,1,0,1,0,Unknown,1668927.0
Tuesday,05:00,b2494efe6bb87d8c9e120ff9baf8417f,Sunday,20,22,d64a90a618202a5e8b25d8539377f3ca,1,0,1,0,M,1668927.0
Thursday,05:00,04a4a61b06a400259dc00e9515bf5bdf,Monday,19,22,f46d0512b7e39425f69589d739b8c6e4,1,0,1,0,M,1668927.0
Tuesday,05:00,311fc8240c88e9e32dfb54e1c4b2b815,Monday,20,22,524b2d1888d40c8033faaa8922798c96,1,0,0,0,F,3138694.0
Saturday,05:50,0e05928d4b32d50ba947eef3597b37fd,Tuesday,20,22,5b66a5c8ead3a320ac070707101e9784,1,0,0,0,F,3138694.0
Thursday,14:55,8426f852232e8ab10d201454350ad313,Monday,20,22,53f22c8289ed975c802cf0ed1a2eafce,1,0,0,29,F,3138694.0
Monday,05:00,9e0a7bd28bfb4b380288e4d0d8a5cb98,Wednesday,21,22,3db13fbfc393350b4b2c95e9baad4818,1,0,0,0,M,3138694.0
Wednesday,14:55,88c58d6376c5b6f60d578c33dbd51720,Tuesday,20,22,0ead390766e3a3ab00f9d642ba6216c4,1,0,0,25,F,3138694.0
Tuesday,05:00,070176621ea852b1765ffb4dc8fd57f6,Thursday,20,22,20a5cc3d6a32fd80105cb29abbd54b9c,1,0,0,0,F,3138694.0
Friday,05:50,7f1e260bcb2ea0292f9835500b099e2f,Tuesday,20,22,1cca94cdf5fd85763e37c381a4d28cff,1,0,0,28,M,3138694.0
Monday,08:45,09bc5c6dc4157d7102241c6319bd4376,Wednesday,20,22,64bdac82332dfeb1116244ab817683d3,1,0,0,0,Unknown,3138694.0
Friday,12:25,14a4e8f249f448b65c5df9abcaba90fe,Monday,19,22,4f7f1895378aaeef471359a89c2f6c21,1,0,0,28,F,3138694.0
Tuesday,12:25,b097fcb4822c853cdc5b91d5c9336ed6,Tuesday,20,22,67b023e99ef3e9f6db5dd576eacc483d,1,0,0,0,M,3138694.0
Saturday,05:50,6f9e91c193f48424584d1440260e1f0d,Tuesday,20,22,5e4190f8457153ac64a04ea605cff122,1,0,0,0,M,3138694.0
Thursday,12:25,6812c8f6d98b51652c4d77001e6a9e5a,Monday,20,22,8dd33ac52e47fc1590ff6cd0a518ae65,1,0,0,30,F,3138694.0
Tuesday,05:00,9c59309595d445ad3b23405a292831eb,Tuesday,20,22,e2b7857f4a746754e40ea57db850e9c0,1,0,0,0,M,3138694.0
Tuesday,12:25,05b8c690966d38da4fc31266e95a5b1f,Friday,20,22,45be238fece82e40ff353ed95c90758d,1,0,0,50,M,3138694.0
Tuesday,17:40,56aa4a2cdcbfbecee04de2d9db1fb063,Friday,20,22,d85c5dd8ba93cf18896bba814060b13d,1,0,0,21,F,3138694.0
Saturday,08:45,9e87235bc0f4b3819df7e2119f2757f5,Wednesday,20,22,ee1d76c207e4a219816f5e449d87d067,1,0,0,27,F,3138694.0
Sunday,05:00,893fa1e51519192e888cab0fd66277f7,Tuesday,20,22,917bddfcf0b6ab2876b733c66c3777ef,1,0,0,0,,3138694.0
Sunday,05:50,44b2f688239d248c1323b1c4f9c36ac0,Thursday,21,22,1b54d1d13e8b7f642f75371ab8cad343,1,0,0,0,M,3138694.0
Saturday,08:45,6417ab6167d23c82a9fdf1f237368723,Thursday,21,22,5ac061db20ee26759e6c59ee058247b1,1,0,0,47,M,3138694.0
Friday,14:55,53add34eabde08af6352c874bbbde183,Tuesday,19,22,5b06cadea10ac5da8c79131aedfacd67,1,0,0,0,F,3138694.0
Thursday,05:00,2dad36d81a8766f30fbc39ebf8eed73c,Monday,20,22,069f3f6b6e68209e7d14a26f28c166b7,1,0,0,0,F,3138694.0
Monday,12:25,280ec4d10acb8bfb8068074cba61cd60,Tuesday,20,22,4b38369ad25e64eeabd161cdf6aae809,1,0,0,0,F,3138694.0
Friday,05:50,7c5708dba79fd2b14bc6a63f52362d7b,Tuesday,20,22,d56063ca0b07b85ebdebdb472de05ed2,1,0,0,0,F,3138694.0
Wednesday,12:25,6bcf853f6b990e58234d7e0cf1b7c13c,Wednesday,20,22,1aa37f6be71b8eba19f23c85861e8624,1,0,0,0,M,3138694.0
Monday,05:00,7e5e3c2e6b4b25c3bade215c9404ebd5,Wednesday,21,22,77d94435ce636d0e6b73452f3ed72040,1,0,0,0,F,3138694.0
Monday,08:45,75309542e0cd987e2900ddc22c9048f1,Wednesday,20,22,985e0fb087ec4b16b6b98ee091334af2,1,0,0,35,M,3138694.0
Tuesday,17:40,8a76d589ea331efe072fd6cd8d93c32e,Thursday,20,22,d85c5dd8ba93cf18896bba814060b13d,2,0,0,21,F,6277388.0
Tuesday,05:00,94f3bd3a9dbf1f45534c9a632518cc52,Tuesday,20,22,2d01dd2b9cfa689dc3558ece83963c21,2,0,0,0,F,6277388.0
Tuesday,08:45,dcf3760b9fe5ce2555ccf844bd909aa2,Thursday,20,22,5856a813fbfb7ad79d36b58091d9f6a2,2,0,0,0,F,6277388.0
Thursday,05:00,15ce47d8e6ae3770ee1af601f1ac5450,Sunday,21,22,833ff27597acd3d24cadb1fd0cd1d3dd,1,0,0,0,F,2463370.0
Friday,12:25,0d4a86e2833b2629bfbcf4975d19ff44,Tuesday,21,22,1dba212e4de3a6c6716a26738459adf7,1,0,0,0,M,2463370.0
Thursday,08:45,9326b768afb1241832059dacaf1aa087,Tuesday,22,22,3baf6595db9f9ba3daaa9d7820b1e83c,1,0,0,0,F,2463370.0
Monday,05:00,b5a7c94268f99228b5514d32bbff9e11,Friday,21,22,8cb23258fe85b8fc7daaae35bb6bf031,1,0,0,0,F,2463370.0
Tuesday,14:55,f50e94d02f0d93980c3941cb5432af67,Monday,20,22,45aba26abfea0c5acfc7da83217db84b,1,0,0,0,F,2463370.0
Thursday,05:00,a212c58c77e33c1635cd514b50344af4,Sunday,21,22,25598948e564c3387d33d004666002e2,1,0,0,0,Unknown,2463370.0
Saturday,05:00,dac81b3eee1060c79cf77354b34c1f27,Thursday,22,22,7958b80338d353105966d240eda45fc4,1,0,0,0,M,2463370.0
Thursday,14:55,681067fe3d5e71f11891aba54f73a7b5,Sunday,19,22,040a7e7588e5797f455bfd8aee2bbf49,1,0,0,0,F,2463370.0
Monday,12:25,67b73bc623c2492913dcf839630a0f2b,Thursday,21,22,17ad55527dc2dbb4888bc4a74d5d2a16,1,0,0,0,Unknown,2463370.0
Tuesday,14:55,4f87ae7e2d0999a3cda50b93b1e96f51,Friday,21,22,614f64b44d6f6f56d5a30cd8876b925d,1,0,0,0,F,2463370.0
Saturday,05:00,8a728f4644383918f62c13d258305562,Friday,22,22,61237397a8690771d6e0eb0401813fca,1,0,0,0,M,2463370.0
Friday,05:50,fdc2229bc32068b35497e36cf0742f57,Wednesday,22,22,2dbd59edac03cb49f20ff0f7bab7eb24,1,0,0,0,M,2463370.0
Wednesday,14:55,eee02309ae618e2a2d43e6f2278c7d5e,Friday,21,22,c489158867abf2e184f0566ac83d9e2c,1,0,0,24,F,2463370.0
Sunday,05:50,b450dae2bbebba13331457585296c979,Friday,22,22,49f1907c0dd4da062f6c011e46ba34d0,1,0,0,41,F,2463370.0
Friday,12:25,cdd5b7db61b71265f0a9546f7ef97ef3,Wednesday,22,22,68550b18a983c8bbb9f518d52a2ce6a8,1,0,0,0,M,2463370.0
Friday,14:55,f56b9fe0dc561d4b5ef3ee1baa569052,Wednesday,22,22,77dd862118efc7558776fc942efcd6a7,1,0,0,0,F,2463370.0
Wednesday,05:50,dfdd80ed67c09346a828016ca561e156,Tuesday,21,22,8ef0d2b0b450056cb7dcc7133a883307,1,0,0,0,M,2463370.0
Saturday,08:45,de8b95894a6e23b05a0d2cc698ae4e8b,Tuesday,22,22,a7faed2614ae2f6ddcd1f0ed1439f1f6,1,0,0,0,M,2463370.0
Tuesday,12:25,74525316e00818c47723dd3cc48c94a4,Monday,21,22,d6e09ca5b863ac36ce4dc7f98afc88db,1,0,0,0,F,2463370.0
Tuesday,08:45,f61f0a9f5a882818a748df6f051469ac,Monday,21,22,b587dd30193bd114264eaab0387204ae,1,0,0,0,Unknown,2463370.0
Friday,05:50,7bdaf5e86e5eaa98a475e1959d49a4c4,Saturday,21,22,46c69d7dda4960efe403b65d8b97827f,1,0,0,0,Unknown,2463370.0
Thursday,12:25,f8dfda4a796cb02e1fea109736e31e84,Sunday,21,22,b4c9d01a81eef2d92872bb4c0d605999,1,0,0,0,M,2463370.0
Saturday,05:00,f53eb4d328512ac47ad94104a941c351,Wednesday,22,22,f3db6b086f02a7b7ea2324346db34f09,1,0,0,0,F,2463370.0
Thursday,05:00,353387c2bc775aca413ada7890a7e685,Monday,22,22,022cbdd8a09572e083be844b72efba4e,1,0,0,35,M,2463370.0
Tuesday,05:00,151ffcff6b3f27d279ed91d7cf6a1ec8,Sunday,21,22,a19b72cc42098413d0b09656d679f84b,1,0,0,0,Unknown,2463370.0
Friday,12:25,bf9a74e42946bb3052e1c4068cd36042,Wednesday,22,22,ba00acc9fe351abe080077d5964458aa,1,0,0,35,M,2463370.0
Wednesday,05:00,f0e060c1a508e90c96ca30f21eb62278,Saturday,21,22,e81036525a7971d7cadf345ec4caf950,1,0,0,0,M,2463370.0
Thursday,05:00,68ff2abe7cc211816d0ed4c0517aa569,Monday,22,22,af3f0ebc667e956a2a4de0eb82551c67,1,0,0,33,F,2463370.0
Saturday,05:00,24d5773ad6890966afdc9450a3956a9b,Thursday,22,22,7ca294dbc9c1a60513a884cf86d5af38,1,0,0,0,F,2463370.0
Wednesday,05:00,b8f705362d4cb1d1c3ddbfe31fcd426b,Saturday,21,22,3880822d3df327045ecbac9c06997ab0,1,0,0,25,M,2463370.0
Saturday,12:25,e5cc4c29fd1c1380b900d62a8f1ce11b,Monday,22,22,04f5f5957c388fae1de7629915696db6,1,0,0,24,M,2463370.0
Saturday,05:00,abae39742e375d80cc50cf5c0ff311f9,Thursday,22,22,24b81c28c2b806ac309f12513d8eff3b,1,0,0,28,F,2463370.0
Thursday,05:00,3a10e83ec3eac470b2f0dce2fd76117d,Wednesday,22,22,857cd8e7d451f310610f6797d2bf212c,1,0,0,41,F,2463370.0
Wednesday,05:00,37242dc763e574654173643b5a14ae64,Friday,21,22,24a4c988697e53cadd2e6e0334a4eede,1,0,0,31,F,2463370.0
Thursday,05:00,4b60a7f6fce95bfaa0cb25834b4d9a56,Saturday,21,22,17e5e938fd111953f40798dd5fad6003,1,0,0,0,F,2463370.0
Wednesday,14:55,a4b18b3d45845e5a454c6f5345cfd9f6,Saturday,19,22,12d4629de8d3f0ce025c211a94128da0,1,0,0,0,M,2463370.0
Wednesday,05:00,fdabfdfff879009ed08d5732f19b3f0c,Saturday,21,22,5917afe2a7d0b973a14b5767c7c90329,1,0,0,0,Unknown,2463370.0
